survey_ID,sample,selfvoucher,friendvoucher,condition,num_condition,selftimesused,friendtimesused,yard_sign_request,ResponseId,SE_plant,RE_env_plant,RE_social_plant,in_sanctioning_plant,dyn_plant,SE_encourage,IN_praise_plant,RE_social_encourage,RE_env_encourage,in_encourage,competent_encourage
5326,2,1-086-0,1-086-1,control,1,0,0,,,,,,,,,,,,,
5327,2,2-093-0,2-093-1,norms,2,0,0,,,,,,,,,,,,,
5328,2,1-121-0,1-121-1,control,1,0,0,,,,,,,,,,,,,
5329,2,3-225-0,3-225-1,efficacy,3,0,0,,,,,,,,,,,,,
5330,2,4-070-0,4-070-1,combined,4,0,0,,5330,7,7,4,4,5,5,4,6,6,4,4
5331,2,2-177-0,2-177-1,norms,2,0,0,,,,,,,,,,,,,
5332,2,2-211-0,2-211-1,norms,2,0,0,,,,,,,,,,,,,
5333,2,1-021-0,1-021-1,control,1,0,0,,,,,,,,,,,,,
5334,2,1-066-0,1-066-1,control,1,0,0,,,,,,,,,,,,,
5335,2,1-101-0,1-101-1,control,1,0,0,,,,,,,,,,,,,
5336,2,4-032-0,4-032-1,combined,4,0,0,,5336,2,6,5,2,6,6,4,5,5,2,3
5337,2,3-091-0,3-091-1,efficacy,3,0,0,,,,,,,,,,,,,
5338,2,4-187-0,4-187-1,combined,4,0,0,,,,,,,,,,,,,
5339,2,2-067-0,2-067-1,norms,2,0,0,,,,,,,,,,,,,
5340,2,3-232-0,3-232-1,efficacy,3,1,1,,5340,1,7,5,2,5,6,5,5,6,2,2
5341,2,4-246-0,4-246-1,combined,4,0,0,,5341,2,6,5,2,4,4,4,2,5,2,3
5342,2,1-046-0,1-046-1,control,1,0,0,,,,,,,,,,,,,
5343,2,1-109-0,1-109-1,control,1,0,0,,,,,,,,,,,,,
5344,2,3-074-0,3-074-1,efficacy,3,0,0,,,,,,,,,,,,,
5345,2,2-144-0,2-144-1,norms,2,0,0,,,,,,,,,,,,,
5346,2,2-044-0,2-044-1,norms,2,0,0,,,,,,,,,,,,,
5347,2,2-120-0,2-120-1,norms,2,0,0,,,,,,,,,,,,,
5348,2,4-141-0,4-141-1,combined,4,0,0,,,,,,,,,,,,,
5349,2,4-031-0,4-031-1,combined,4,0,0,,,,,,,,,,,,,
5350,2,3-101-0,3-101-1,efficacy,3,0,0,,,,,,,,,,,,,
5351,2,4-090-0,4-090-1,combined,4,0,0,,,,,,,,,,,,,
5352,2,2-059-0,2-059-1,norms,2,1,0,,,,,,,,,,,,,
5353,2,2-070-0,2-070-1,norms,2,0,0,,,,,,,,,,,,,
5354,2,3-035-0,3-035-1,efficacy,3,0,0,,,,,,,,,,,,,
5355,2,4-242-0,4-242-1,combined,4,0,0,,5355,3,4,3,5,4,5,3,4,4,3,3
5356,2,3-196-0,3-196-1,efficacy,3,0,0,,,,,,,,,,,,,
5357,2,3-036-0,3-036-1,efficacy,3,0,0,,,,,,,,,,,,,
5358,2,2-210-0,2-210-1,norms,2,0,0,,,,,,,,,,,,,
5359,2,1-141-0,1-141-1,control,1,0,0,,,,,,,,,,,,,
5360,2,3-206-0,3-206-1,efficacy,3,1,2,3-206-0,5360,7,7,6,5,5,2,7,7,6,2,4
5361,2,3-162-0,3-162-1,efficacy,3,0,0,,,,,,,,,,,,,
5362,2,3-078-0,3-078-1,efficacy,3,0,0,,,,,,,,,,,,,
5363,2,2-100-0,2-100-1,norms,2,0,0,,,,,,,,,,,,,
5364,2,2-226-0,2-226-1,norms,2,0,0,,,,,,,,,,,,,
5365,2,1-055-0,1-055-1,control,1,0,0,,,,,,,,,,,,,
5366,2,3-100-0,3-100-1,efficacy,3,0,0,,,,,,,,,,,,,
5367,2,1-233-0,1-233-1,control,1,0,0,,,,,,,,,,,,,
5368,2,2-110-0,2-110-1,norms,2,0,0,,,,,,,,,,,,,
5369,2,3-157-0,3-157-1,efficacy,3,0,0,,,,,,,,,,,,,
5370,2,2-200-0,2-200-1,norms,2,0,0,,,,,,,,,,,,,
5371,2,1-096-0,1-096-1,control,1,0,0,,,,,,,,,,,,,
5372,2,1-203-0,1-203-1,control,1,0,0,,,,,,,,,,,,,
5373,2,3-183-0,3-183-1,efficacy,3,0,0,,,,,,,,,,,,,
5374,2,2-181-0,2-181-1,norms,2,0,0,,5374,5,6,4,4,4,4,4,4,5,3,4
5375,2,4-140-0,4-140-1,combined,4,0,0,,,,,,,,,,,,,
5376,2,2-160-0,2-160-1,norms,2,0,0,,,,,,,,,,,,,
5377,2,1-127-0,1-127-1,control,1,0,0,,,,,,,,,,,,,
5378,2,4-056-0,4-056-1,combined,4,0,0,,,,,,,,,,,,,
5379,2,2-148-0,2-148-1,norms,2,0,0,,,,,,,,,,,,,
5380,2,4-115-0,4-115-1,combined,4,0,0,,,,,,,,,,,,,
5381,2,1-149-0,1-149-1,control,1,0,0,,,,,,,,,,,,,
5382,2,4-185-0,4-185-1,combined,4,0,0,,,,,,,,,,,,,
5383,2,4-191-0,4-191-1,combined,4,0,0,,,,,,,,,,,,,
5384,2,3-124-0,3-124-1,efficacy,3,0,0,,,,,,,,,,,,,
5385,2,3-244-0,3-244-1,efficacy,3,0,0,,5385,5,6,5,6,6,3,6,5,6,3,4
5386,2,3-177-0,3-177-1,efficacy,3,0,0,,,,,,,,,,,,,
5387,2,3-189-0,3-189-1,efficacy,3,0,0,,,,,,,,,,,,,
5388,2,1-208-0,1-208-1,control,1,0,0,,,,,,,,,,,,,
5389,2,3-179-0,3-179-1,efficacy,3,0,0,,,,,,,,,,,,,
5390,2,4-212-0,4-212-1,combined,4,0,0,,,,,,,,,,,,,
5391,2,4-219-0,4-219-1,combined,4,0,0,,,,,,,,,,,,,
5392,2,2-076-0,2-076-1,norms,2,0,0,,,,,,,,,,,,,
5393,2,4-118-0,4-118-1,combined,4,0,0,,,,,,,,,,,,,
5394,2,1-117-0,1-117-1,control,1,0,0,,,,,,,,,,,,,
5395,2,2-001-0,2-001-1,norms,2,0,0,,5395,5,6,4,4,4,4,4,5,5,3,4
5396,2,1-076-0,1-076-1,control,1,1,2,,5396,7,7,6,5,4,2,4,6,5,4,3
5397,2,2-209-0,2-209-1,norms,2,0,0,,,,,,,,,,,,,
5398,2,4-033-0,4-033-1,combined,4,0,0,,,,,,,,,,,,,
5399,2,3-050-0,3-050-1,efficacy,3,0,0,,,,,,,,,,,,,
5400,2,4-006-0,4-006-1,combined,4,0,0,,,,,,,,,,,,,
5401,2,2-049-0,2-049-1,norms,2,0,0,,,,,,,,,,,,,
5402,2,2-122-0,2-122-1,norms,2,0,0,,,,,,,,,,,,,
5403,2,2-163-0,2-163-1,norms,2,0,0,,,,,,,,,,,,,
5404,2,2-241-0,2-241-1,norms,2,0,0,,,,,,,,,,,,,
5405,2,2-224-0,2-224-1,norms,2,0,0,,,,,,,,,,,,,
5406,2,4-081-0,4-081-1,combined,4,0,0,,,,,,,,,,,,,
5407,2,4-098-0,4-098-1,combined,4,0,0,,,,,,,,,,,,,
5408,2,4-229-0,4-229-1,combined,4,0,0,,,,,,,,,,,,,
5409,2,4-117-0,4-117-1,combined,4,0,0,,,,,,,,,,,,,
5410,2,4-201-0,4-201-1,combined,4,1,0,,5410,4,6,4,2,4,3,4,5,5,4,3
5411,2,4-036-0,4-036-1,combined,4,0,0,,,,,,,,,,,,,
5412,2,4-104-0,4-104-1,combined,4,0,0,,,,,,,,,,,,,
5413,2,2-063-0,2-063-1,norms,2,0,0,,,,,,,,,,,,,
5414,2,4-002-0,4-002-1,combined,4,0,0,,5414,6,7,6,5,6,3,2,6,6,2,4
5415,2,4-004-0,4-004-1,combined,4,0,0,,,,,,,,,,,,,
5416,2,4-108-0,4-108-1,combined,4,0,0,,,,,,,,,,,,,
5417,2,4-154-0,4-154-1,combined,4,0,0,,,,,,,,,,,,,
5418,2,1-098-0,1-098-1,control,1,0,0,,,,,,,,,,,,,
5419,2,2-005-0,2-005-1,norms,2,0,0,,,,,,,,,,,,,
5420,2,2-234-0,2-234-1,norms,2,0,0,,5420,3,6,4,3,4,6,4,6,6,4,4
5421,2,4-193-0,4-193-1,combined,4,0,0,,,,,,,,,,,,,
5422,2,2-157-0,2-157-1,norms,2,1,0,,,,,,,,,,,,,
5423,2,1-202-0,1-202-1,control,1,0,0,,,,,,,,,,,,,
5424,2,1-188-0,1-188-1,control,1,0,0,,,,,,,,,,,,,
5425,2,3-104-0,3-104-1,efficacy,3,0,0,,,,,,,,,,,,,
5426,2,4-144-0,4-144-1,combined,4,0,0,,,,,,,,,,,,,
5427,2,3-222-0,3-222-1,efficacy,3,0,0,,,,,,,,,,,,,
5428,2,4-009-0,4-009-1,combined,4,0,0,,,,,,,,,,,,,
5429,2,4-037-0,4-037-1,combined,4,0,0,,,,,,,,,,,,,
5430,2,2-031-0,2-031-1,norms,2,0,0,,,,,,,,,,,,,
5431,2,3-056-0,3-056-1,efficacy,3,0,0,,,,,,,,,,,,,
5432,2,4-030-0,4-030-1,combined,4,0,0,,,,,,,,,,,,,
5433,2,2-116-0,2-116-1,norms,2,0,0,,,,,,,,,,,,,
5434,2,3-149-0,3-149-1,efficacy,3,0,0,,,,,,,,,,,,,
5435,2,4-207-0,4-207-1,combined,4,0,0,,,,,,,,,,,,,
5436,2,2-236-0,2-236-1,norms,2,0,0,,,,,,,,,,,,,
5437,2,3-174-0,3-174-1,efficacy,3,0,0,,,,,,,,,,,,,
5438,2,1-190-0,1-190-1,control,1,0,0,,,,,,,,,,,,,
5439,2,4-220-0,4-220-1,combined,4,0,0,,,,,,,,,,,,,
5440,2,2-161-0,2-161-1,norms,2,0,0,,,,,,,,,,,,,
5441,2,3-125-0,3-125-1,efficacy,3,0,0,,,,,,,,,,,,,
5442,2,2-248-0,2-248-1,norms,2,0,0,,,,,,,,,,,,,
5443,2,1-167-0,1-167-1,control,1,0,0,,,,,,,,,,,,,
5444,2,2-171-0,2-171-1,norms,2,0,0,,,,,,,,,,,,,
5445,2,2-125-0,2-125-1,norms,2,0,0,,,,,,,,,,,,,
5446,2,1-131-0,1-131-1,control,1,0,0,,,,,,,,,,,,,
5447,2,1-134-0,1-134-1,control,1,0,0,,5447,6,5,6,6,5,6,2,5,5,5,4
5448,2,1-165-0,1-165-1,control,1,0,0,,,,,,,,,,,,,
5449,2,3-003-0,3-003-1,efficacy,3,0,0,,,,,,,,,,,,,
5450,2,1-126-0,1-126-1,control,1,0,0,,,,,,,,,,,,,
5451,2,3-153-0,3-153-1,efficacy,3,0,0,,5451,3,7,3,2,5,6,2,6,5,3,4
5452,2,4-183-0,4-183-1,combined,4,0,0,,,,,,,,,,,,,
5453,2,2-159-0,2-159-1,norms,2,0,0,,,,,,,,,,,,,
5454,2,2-071-0,2-071-1,norms,2,0,0,,,,,,,,,,,,,
5455,2,2-178-0,2-178-1,norms,2,0,0,,,,,,,,,,,,,
5456,2,4-182-0,4-182-1,combined,4,0,0,,,,,,,,,,,,,
5457,2,4-181-0,4-181-1,combined,4,0,0,,,,,,,,,,,,,
5458,2,3-240-0,3-240-1,efficacy,3,0,0,,,,,,,,,,,,,
5459,2,4-059-0,4-059-1,combined,4,1,1,,5459,6,5,5,4,6,2,4,5,3,4,3
5460,2,3-155-0,3-155-1,efficacy,3,0,0,,5460,3,6,4,4,4,5,4,5,4,4,3
5461,2,3-246-0,3-246-1,efficacy,3,1,0,,5461,6,7,6,2,6,1,6,6,6,1,5
5462,2,4-025-0,4-025-1,combined,4,0,0,,,,,,,,,,,,,
5463,2,1-034-0,1-034-1,control,1,0,0,,,,,,,,,,,,,
5464,2,2-238-0,2-238-1,norms,2,1,1,,5464,5,7,6,4,6,4,6,7,6,2,3
5465,2,4-022-0,4-022-1,combined,4,0,0,,,,,,,,,,,,,
5466,2,2-244-0,2-244-1,norms,2,0,0,,,,,,,,,,,,,
5467,2,2-104-0,2-104-1,norms,2,0,0,,,,,,,,,,,,,
5468,2,4-221-0,4-221-1,combined,4,0,0,,,,,,,,,,,,,
5469,2,2-090-0,2-090-1,norms,2,0,0,,,,,,,,,,,,,
5470,2,3-204-0,3-204-1,efficacy,3,0,0,,,,,,,,,,,,,
5471,2,1-215-0,1-215-1,control,1,0,0,,,,,,,,,,,,,
5472,2,2-229-0,2-229-1,norms,2,0,0,,,,,,,,,,,,,
5473,2,1-219-0,1-219-1,control,1,0,0,,,,,,,,,,,,,
5474,2,3-072-0,3-072-1,efficacy,3,0,0,,,,,,,,,,,,,
5475,2,1-103-0,1-103-1,control,1,0,0,,,,,,,,,,,,,
5476,2,4-198-0,4-198-1,combined,4,0,0,,,,,,,,,,,,,
5477,2,3-129-0,3-129-1,efficacy,3,0,0,,,,,,,,,,,,,
5478,2,3-116-0,3-116-1,efficacy,3,0,0,,,,,,,,,,,,,
5479,2,1-157-0,1-157-1,control,1,0,0,,,,,,,,,,,,,
5480,2,1-152-0,1-152-1,control,1,0,0,,,,,,,,,,,,,
5481,2,1-062-0,1-062-1,control,1,0,0,,,,,,,,,,,,,
5482,2,3-197-0,3-197-1,efficacy,3,0,0,,,,,,,,,,,,,
5483,2,1-218-0,1-218-1,control,1,0,0,,5483,5,7,6,3,4,4,4,5,6,4,4
5484,2,3-175-0,3-175-1,efficacy,3,0,0,,,,,,,,,,,,,
5485,2,3-011-0,3-011-1,efficacy,3,0,0,,5485,1,5,2,4,4,6,4,4,4,3,2
5486,2,4-077-0,4-077-1,combined,4,0,0,,,,,,,,,,,,,
5487,2,1-067-0,1-067-1,control,1,0,0,,5487,6,7,5,2,5,3,4,5,6,1,4
5488,2,2-179-0,2-179-1,norms,2,0,0,,,,,,,,,,,,,
5489,2,4-023-0,4-023-1,combined,4,0,0,,,,,,,,,,,,,
5490,2,1-159-0,1-159-1,control,1,0,0,,,,,,,,,,,,,
5491,2,2-240-0,2-240-1,norms,2,0,0,,,,,,,,,,,,,
5492,2,4-234-0,4-234-1,combined,4,0,0,,,,,,,,,,,,,
5493,2,3-004-0,3-004-1,efficacy,3,0,0,,5493,2,7,5,1,4,5,4,5,6,3,4
5494,2,1-061-0,1-061-1,control,1,0,0,,,,,,,,,,,,,
5495,2,1-113-0,1-113-1,control,1,0,0,,,,,,,,,,,,,
5496,2,1-008-0,1-008-1,control,1,0,0,,,,,,,,,,,,,
5497,2,2-065-0,2-065-1,norms,2,0,0,,,,,,,,,,,,,
5498,2,2-023-0,2-023-1,norms,2,0,0,,,,,,,,,,,,,
5499,2,3-079-0,3-079-1,efficacy,3,0,0,,,,,,,,,,,,,
5500,2,4-124-0,4-124-1,combined,4,0,0,,,,,,,,,,,,,
5501,2,2-227-0,2-227-1,norms,2,0,0,,,,,,,,,,,,,
5502,2,4-034-0,4-034-1,combined,4,0,0,,,,,,,,,,,,,
5503,2,4-091-0,4-091-1,combined,4,0,0,,,,,,,,,,,,,
5504,2,3-172-0,3-172-1,efficacy,3,0,0,,,,,,,,,,,,,
5505,2,2-025-0,2-025-1,norms,2,0,0,,,,,,,,,,,,,
5506,2,3-119-0,3-119-1,efficacy,3,0,0,,,,,,,,,,,,,
5507,2,4-145-0,4-145-1,combined,4,0,0,,,,,,,,,,,,,
5508,2,4-178-0,4-178-1,combined,4,0,0,,,,,,,,,,,,,
5509,2,3-064-0,3-064-1,efficacy,3,0,0,,,,,,,,,,,,,
5510,2,3-187-0,3-187-1,efficacy,3,1,1,,5510,4,4,3,1,4,6,4,4,4,4,3
5511,2,4-073-0,4-073-1,combined,4,0,0,,,,,,,,,,,,,
5512,2,1-082-0,1-082-1,control,1,0,0,,,,,,,,,,,,,
5513,2,3-086-0,3-086-1,efficacy,3,0,0,,,,,,,,,,,,,
5514,2,4-106-0,4-106-1,combined,4,0,0,,,,,,,,,,,,,
5515,2,2-166-0,2-166-1,norms,2,0,0,,,,,,,,,,,,,
5516,2,3-089-0,3-089-1,efficacy,3,0,0,,,,,,,,,,,,,
5517,2,1-035-0,1-035-1,control,1,0,0,,,,,,,,,,,,,
5518,2,3-092-0,3-092-1,efficacy,3,0,0,,,,,,,,,,,,,
5519,2,4-225-0,4-225-1,combined,4,0,0,,,,,,,,,,,,,
5520,2,4-202-0,4-202-1,combined,4,0,0,,5520,6,7,5,6,4,3,5,5,7,3,4
5521,2,4-172-0,4-172-1,combined,4,0,0,,,,,,,,,,,,,
5522,2,4-151-0,4-151-1,combined,4,0,0,,,,,,,,,,,,,
5523,2,1-151-0,1-151-1,control,1,0,0,,5523,6,7,7,5,4,2,2,5,6,5,5
5524,2,1-135-0,1-135-1,control,1,0,0,,,,,,,,,,,,,
5525,2,3-005-0,3-005-1,efficacy,3,0,0,,,,,,,,,,,,,
5526,2,3-038-0,3-038-1,efficacy,3,0,0,,,,,,,,,,,,,
5527,2,3-076-0,3-076-1,efficacy,3,0,0,,5527,5,7,4,1,4,3,2,6,6,2,4
5528,2,2-118-0,2-118-1,norms,2,0,0,,,,,,,,,,,,,
5529,2,1-099-0,1-099-1,control,1,0,0,,,,,,,,,,,,,
5530,2,1-084-0,1-084-1,control,1,0,0,,5530,6,7,6,1,7,2,6,5,5,1,3
5531,2,2-004-0,2-004-1,norms,2,0,0,,,,,,,,,,,,,
5532,2,1-020-0,1-020-1,control,1,0,0,,,,,,,,,,,,,
5533,2,1-006-0,1-006-1,control,1,1,3,,,,,,,,,,,,,
5534,2,3-241-0,3-241-1,efficacy,3,0,0,,,,,,,,,,,,,
5535,2,2-060-0,2-060-1,norms,2,0,0,,,,,,,,,,,,,
5536,2,2-195-0,2-195-1,norms,2,0,0,,5536,7,7,4,2,6,2,4,5,6,2,4
5537,2,1-014-0,1-014-1,control,1,0,0,,,,,,,,,,,,,
5538,2,3-084-0,3-084-1,efficacy,3,0,0,,,,,,,,,,,,,
5539,2,1-052-0,1-052-1,control,1,0,1,,,,,,,,,,,,,
5540,2,1-187-0,1-187-1,control,1,0,0,,,,,,,,,,,,,
5541,2,1-192-0,1-192-1,control,1,0,0,,,,,,,,,,,,,
5542,2,3-118-0,3-118-1,efficacy,3,0,0,,5542,6,7,5,4,5,3,4,5,5,2,4
5543,2,3-103-0,3-103-1,efficacy,3,0,0,,,,,,,,,,,,,
5544,2,3-202-0,3-202-1,efficacy,3,1,2,,5544,3,7,6,1,7,1,7,7,7,1,4
5545,2,3-095-0,3-095-1,efficacy,3,0,0,,,,,,,,,,,,,
5546,2,1-193-0,1-193-1,control,1,0,0,,,,,,,,,,,,,
5547,2,1-235-0,1-235-1,control,1,0,0,,,,,,,,,,,,,
5548,2,1-177-0,1-177-1,control,1,0,0,,,,,,,,,,,,,
5549,2,3-213-0,3-213-1,efficacy,3,0,0,,,,,,,,,,,,,
5550,2,1-026-0,1-026-1,control,1,0,0,,,,,,,,,,,,,
5551,2,1-036-0,1-036-1,control,1,0,0,,5551,6,6,5,3,5,2,6,6,6,4,4
5552,2,1-056-0,1-056-1,control,1,0,0,,5552,3,7,5,2,4,3,4,5,5,4,4
5553,2,3-178-0,3-178-1,efficacy,3,0,0,,,,,,,,,,,,,
5554,2,1-136-0,1-136-1,control,1,0,0,,,,,,,,,,,,,
5555,2,2-082-0,2-082-1,norms,2,0,0,,,,,,,,,,,,,
5556,2,2-135-0,2-135-1,norms,2,0,0,,,,,,,,,,,,,
5557,2,4-156-0,4-156-1,combined,4,0,0,,,,,,,,,,,,,
5558,2,1-044-0,1-044-1,control,1,0,0,,5558,5,7,5,4,4,2,4,5,5,4,4
5559,2,4-053-0,4-053-1,combined,4,0,0,,,,,,,,,,,,,
5560,2,3-250-0,3-250-1,efficacy,3,0,0,,,,,,,,,,,,,
5561,2,4-092-0,4-092-1,combined,4,0,0,,,,,,,,,,,,,
5562,2,1-115-0,1-115-1,control,1,0,0,,,,,,,,,,,,,
5563,2,1-048-0,1-048-1,control,1,0,0,,,,,,,,,,,,,
5564,2,4-170-0,4-170-1,combined,4,0,0,,,,,,,,,,,,,
5565,2,3-077-0,3-077-1,efficacy,3,0,0,,,,,,,,,,,,,
5566,2,3-216-0,3-216-1,efficacy,3,0,0,,,,,,,,,,,,,
5567,2,3-088-0,3-088-1,efficacy,3,0,0,,,,,,,,,,,,,
5568,2,1-045-0,1-045-1,control,1,0,0,,,,,,,,,,,,,
5569,2,3-002-0,3-002-1,efficacy,3,0,0,,,,,,,,,,,,,
5570,2,1-038-0,1-038-1,control,1,0,0,,,,,,,,,,,,,
5571,2,1-074-0,1-074-1,control,1,0,0,,5571,6,7,5,2,6,2,4,5,5,2,4
5572,2,4-011-0,4-011-1,combined,4,0,0,,,,,,,,,,,,,
5573,2,1-221-0,1-221-1,control,1,0,0,,,,,,,,,,,,,
5574,2,1-004-0,1-004-1,control,1,0,0,,,,,,,,,,,,,
5575,2,4-016-0,4-016-1,combined,4,0,0,,,,,,,,,,,,,
5576,2,3-018-0,3-018-1,efficacy,3,0,0,,,,,,,,,,,,,
5577,2,1-156-0,1-156-1,control,1,0,0,,,,,,,,,,,,,
5578,2,1-212-0,1-212-1,control,1,0,0,,,,,,,,,,,,,
5579,2,1-064-0,1-064-1,control,1,0,0,,,,,,,,,,,,,
5580,2,1-078-0,1-078-1,control,1,0,0,,,,,,,,,,,,,
5581,2,2-173-0,2-173-1,norms,2,0,0,,,,,,,,,,,,,
5582,2,3-019-0,3-019-1,efficacy,3,0,0,,,,,,,,,,,,,
5583,2,3-134-0,3-134-1,efficacy,3,0,0,,,,,,,,,,,,,
5584,2,4-167-0,4-167-1,combined,4,0,0,,5584,5,7,5,4,4,2,4,5,4,3,4
5585,2,2-029-0,2-029-1,norms,2,0,0,,5585,5,7,7,3,6,5,7,4,7,4,5
5586,2,2-230-0,2-230-1,norms,2,0,0,,,,,,,,,,,,,
5587,2,2-062-0,2-062-1,norms,2,0,0,,,,,,,,,,,,,
5588,2,4-164-0,4-164-1,combined,4,0,0,,,,,,,,,,,,,
5589,2,1-232-0,1-232-1,control,1,0,0,,,,,,,,,,,,,
5590,2,3-203-0,3-203-1,efficacy,3,0,0,,,,,,,,,,,,,
5591,2,2-138-0,2-138-1,norms,2,0,0,,,,,,,,,,,,,
5592,2,3-176-0,3-176-1,efficacy,3,0,0,,,,,,,,,,,,,
5593,2,4-155-0,4-155-1,combined,4,0,0,,,,,,,,,,,,,
5594,2,3-010-0,3-010-1,efficacy,3,0,1,,5594,5,7,6,2,6,1,5,6,7,2,4
5595,2,3-220-0,3-220-1,efficacy,3,0,0,,,,,,,,,,,,,
5596,2,4-231-0,4-231-1,combined,4,0,0,,5596,5,6,4,2,4,2,5,3,4,5,3
5597,2,4-188-0,4-188-1,combined,4,0,0,,,,,,,,,,,,,
5598,2,2-192-0,2-192-1,norms,2,0,0,,,,,,,,,,,,,
5599,2,3-229-0,3-229-1,efficacy,3,0,0,,,,,,,,,,,,,
5600,2,2-099-0,2-099-1,norms,2,0,0,,,,,,,,,,,,,
5601,2,1-001-0,1-001-1,control,1,0,0,,5601,2,6,4,4,4,6,2,4,4,2,
5602,2,1-097-0,1-097-1,control,1,0,0,,,,,,,,,,,,,
5603,2,1-110-0,1-110-1,control,1,0,0,,5603,2,6,4,4,4,4,4,4,4,4,3
5604,2,2-191-0,2-191-1,norms,2,0,0,,,,,,,,,,,,,
5605,2,4-112-0,4-112-1,combined,4,0,0,,,,,,,,,,,,,
5606,2,1-027-0,1-027-1,control,1,0,0,,,,,,,,,,,,,
5607,2,4-186-0,4-186-1,combined,4,0,0,,,,,,,,,,,,,
5608,2,2-197-0,2-197-1,norms,2,0,0,,,,,,,,,,,,,
5609,2,2-056-0,2-056-1,norms,2,0,0,,,,,,,,,,,,,
5610,2,1-162-0,1-162-1,control,1,0,0,,5610,2,7,5,2,6,6,6,6,6,2,4
5611,2,2-217-0,2-217-1,norms,2,0,0,,,,,,,,,,,,,
5612,2,4-021-0,4-021-1,combined,4,1,0,,,,,,,,,,,,,
5613,2,4-203-0,4-203-1,combined,4,0,0,,,,,,,,,,,,,
5614,2,2-119-0,2-119-1,norms,2,0,0,,,,,,,,,,,,,
5615,2,3-034-0,3-034-1,efficacy,3,0,0,,,,,,,,,,,,,
5616,2,2-077-0,2-077-1,norms,2,0,0,,,,,,,,,,,,,
5617,2,2-207-0,2-207-1,norms,2,0,0,,5617,6,7,2,2,7,2,6,4,6,1,4
5618,2,3-117-0,3-117-1,efficacy,3,0,0,,,,,,,,,,,,,
5619,2,2-145-0,2-145-1,norms,2,0,0,,,,,,,,,,,,,
5620,2,3-235-0,3-235-1,efficacy,3,0,0,,,,,,,,,,,,,
5621,2,3-140-0,3-140-1,efficacy,3,0,0,,,,,,,,,,,,,
5622,2,2-024-0,2-024-1,norms,2,0,0,,,,,,,,,,,,,
5623,2,4-218-0,4-218-1,combined,4,0,0,,5623,5,6,4,5,4,5,2,4,5,4,4
5624,2,3-031-0,3-031-1,efficacy,3,0,0,,,,,,,,,,,,,
5625,2,1-018-0,1-018-1,control,1,0,0,,,,,,,,,,,,,
5626,2,4-054-0,4-054-1,combined,4,0,0,,,,,,,,,,,,,
5627,2,4-020-0,4-020-1,combined,4,0,0,,,,,,,,,,,,,
5628,2,3-013-0,3-013-1,efficacy,3,0,0,,,,,,,,,,,,,
5629,2,4-084-0,4-084-1,combined,4,0,0,,,,,,,,,,,,,
5630,2,4-159-0,4-159-1,combined,4,0,0,,,,,,,,,,,,,
5631,2,2-201-0,2-201-1,norms,2,0,0,,,,,,,,,,,,,
5632,2,2-218-0,2-218-1,norms,2,1,0,,,,,,,,,,,,,
5633,2,3-109-0,3-109-1,efficacy,3,0,0,,5633,7,7,4,1,4,2,4,6,6,2,4
5634,2,4-049-0,4-049-1,combined,4,0,0,,,,,,,,,,,,,
5635,2,4-243-0,4-243-1,combined,4,0,0,,,,,,,,,,,,,
5636,2,2-057-0,2-057-1,norms,2,0,0,,,,,,,,,,,,,
5637,2,1-217-0,1-217-1,control,1,0,0,,,,,,,,,,,,,
5638,2,2-247-0,2-247-1,norms,2,0,0,,,,,,,,,,,,,
5639,2,3-070-0,3-070-1,efficacy,3,0,0,,,,,,,,,,,,,
5640,2,4-239-0,4-239-1,combined,4,0,0,,,,,,,,,,,,,
5641,2,4-200-0,4-200-1,combined,4,0,0,,,,,,,,,,,,,
5642,2,1-075-0,1-075-1,control,1,0,0,,,,,,,,,,,,,
5643,2,3-087-0,3-087-1,efficacy,3,0,0,,,,,,,,,,,,,
5644,2,1-245-0,1-245-1,control,1,0,0,,,,,,,,,,,,,
5645,2,3-182-0,3-182-1,efficacy,3,0,0,,,,,,,,,,,,,
5646,2,4-163-0,4-163-1,combined,4,0,0,,,,,,,,,,,,,
5647,2,4-071-0,4-071-1,combined,4,0,0,,,,,,,,,,,,,
5648,2,1-186-0,1-186-1,control,1,0,0,,,,,,,,,,,,,
5649,2,4-222-0,4-222-1,combined,4,0,0,,,,,,,,,,,,,
5650,2,3-227-0,3-227-1,efficacy,3,0,0,,,,,,,,,,,,,
5651,2,2-013-0,2-013-1,norms,2,0,0,,,,,,,,,,,,,
5652,2,3-021-0,3-021-1,efficacy,3,0,0,,,,,,,,,,,,,
5653,2,2-106-0,2-106-1,norms,2,0,0,,,,,,,,,,,,,
5654,2,4-146-0,4-146-1,combined,4,0,0,,,,,,,,,,,,,
5655,2,1-137-0,1-137-1,control,1,0,0,,,,,,,,,,,,,
5656,2,1-093-0,1-093-1,control,1,0,0,,,,,,,,,,,,,
5657,2,1-206-0,1-206-1,control,1,0,0,,,,,,,,,,,,,
5658,2,2-249-0,2-249-1,norms,2,0,0,,5658,5,6,4,4,6,2,4,6,6,4,2
5659,2,1-166-0,1-166-1,control,1,0,0,,5659,6,6,5,6,6,2,4,6,4,4,4
5660,2,4-204-0,4-204-1,combined,4,0,0,,,,,,,,,,,,,
5661,2,2-109-0,2-109-1,norms,2,0,0,,,,,,,,,,,,,
5662,2,4-125-0,4-125-1,combined,4,0,0,,,,,,,,,,,,,
